timestamp,weather_code,t1,is_weekend,is_holiday,cnt
2023/2/13 23:20,1,2,1,0,16
2023/2/13 23:30,1,1,1,0,10
2023/2/13 23:40,1,1,1,0,12
2023/2/13 23:50,1,1,1,0,6
2023/2/14 0:00,1,1,1,0,3
2023/2/14 0:10,1,1,1,0,3
2023/2/14 0:20,1,1,1,0,3
2023/2/14 0:30,1,1,1,0,2
2023/2/14 0:40,1,1,1,0,2
2023/2/14 0:50,1,1,1,0,3
2023/2/14 1:00,1,1,1,0,2
2023/2/14 1:10,1,1,1,0,2
2023/2/14 1:20,1,1,1,0,2
2023/2/14 1:30,1,1,1,0,2
2023/2/14 1:40,1,1,1,0,1
2023/2/14 1:50,1,1,1,0,4
2023/2/14 2:00,1,0,1,0,3
2023/2/14 2:10,1,0,1,0,3
2023/2/14 2:20,1,0,1,0,2
2023/2/14 2:30,1,0,1,0,1
2023/2/14 2:40,1,0,1,0,2
2023/2/14 2:50,1,0,1,0,2
2023/2/14 3:00,1,0,1,0,3
2023/2/14 3:10,1,0,1,0,0
2023/2/14 3:20,1,0,1,0,3
2023/2/14 3:30,1,0,1,0,1
2023/2/14 3:40,1,0,1,0,2
2023/2/14 3:50,1,0,1,0,2
2023/2/14 4:00,1,0,1,0,0
2023/2/14 4:10,1,0,1,0,2
2023/2/14 4:20,1,0,1,0,3
2023/2/14 4:30,1,0,1,0,3
2023/2/14 4:40,1,0,1,0,1
2023/2/14 4:50,1,0,1,0,0
2023/2/14 5:00,1,0,1,0,2
2023/2/14 5:10,1,0,1,0,3
2023/2/14 5:20,1,0,1,0,2
2023/2/14 5:30,1,0,1,0,4
2023/2/14 5:40,1,0,1,0,3
2023/2/14 5:50,1,0,1,0,3
2023/2/14 6:00,1,1,1,0,7
2023/2/14 6:10,1,1,1,0,3
2023/2/14 6:20,1,1,1,0,9
2023/2/14 6:30,1,1,1,0,11
2023/2/14 6:40,1,1,1,0,16
2023/2/14 6:50,1,1,1,0,41
2023/2/14 7:00,1,2,1,0,61
2023/2/14 7:10,1,2,1,0,101
2023/2/14 7:20,1,2,1,0,109
2023/2/14 7:30,1,2,1,0,284
2023/2/14 7:40,1,2,1,0,545
2023/2/14 7:50,1,2,1,0,586
2023/2/14 8:00,1,2,1,0,297
2023/2/14 8:10,1,2,1,0,154
2023/2/14 8:20,1,2,1,0,93
2023/2/14 8:30,1,2,1,0,103
2023/2/14 8:40,1,3,1,0,85
2023/2/14 8:50,1,3,1,0,76
2023/2/14 9:00,1,3,1,0,97
2023/2/14 9:10,1,3,1,0,93
2023/2/14 9:20,1,3,1,0,162
2023/2/14 9:30,1,3,1,0,266
2023/2/14 9:40,1,3,1,0,379
2023/2/14 9:50,1,3,1,0,373
2023/2/14 10:00,1,3,1,0,267
2023/2/14 10:10,1,3,1,0,187
2023/2/14 10:20,1,4,1,0,166
2023/2/14 10:30,1,4,1,0,102
2023/2/14 10:40,1,4,1,0,115
2023/2/14 10:50,1,4,1,0,114
2023/2/14 11:00,1,4,1,0,111
2023/2/14 11:10,1,4,1,0,103
2023/2/14 11:20,1,4,1,0,114
2023/2/14 11:30,1,4,1,0,139
2023/2/14 11:40,1,4,1,0,326
2023/2/14 11:50,1,4,1,0,384
2023/2/14 12:00,1,4,1,0,289
2023/2/14 12:10,1,4,1,0,254
2023/2/14 12:20,1,4,1,0,159
2023/2/14 12:30,1,4,1,0,159
2023/2/14 12:40,1,4,1,0,125
2023/2/14 12:50,1,4,1,0,117
2023/2/14 13:00,1,5,1,0,95
2023/2/14 13:10,1,5,1,0,96
2023/2/14 13:20,1,5,1,0,113
2023/2/14 13:30,1,5,1,0,196
2023/2/14 13:40,1,5,1,0,273
2023/2/14 13:50,1,5,1,0,315
2023/2/14 14:00,1,5,1,0,173
2023/2/14 14:10,1,5,1,0,163
2023/2/14 14:20,1,5,1,0,149
2023/2/14 14:30,1,5,1,0,133
2023/2/14 14:40,1,5,1,0,118
2023/2/14 14:50,1,5,1,0,119
2023/2/14 15:00,1,5,1,0,125
2023/2/14 15:10,1,5,1,0,116
2023/2/14 15:20,1,6,1,0,111
2023/2/14 15:30,1,6,1,0,151
2023/2/14 15:40,1,6,1,0,278
2023/2/14 15:50,1,6,1,0,407
2023/2/14 16:00,1,6,1,0,231
2023/2/14 16:10,1,6,1,0,208
2023/2/14 16:20,1,6,1,0,150
2023/2/14 16:30,1,6,1,0,146
2023/2/14 16:40,1,6,1,0,115
2023/2/14 16:50,1,6,1,0,130
2023/2/14 17:00,1,6,1,0,140
2023/2/14 17:10,1,6,1,0,126
2023/2/14 17:20,1,6,1,0,138
2023/2/14 17:30,1,6,1,0,157
2023/2/14 17:40,1,6,1,0,325
2023/2/14 17:50,1,6,1,0,326
2023/2/14 18:00,1,6,1,0,313
2023/2/14 18:10,1,6,1,0,220
2023/2/14 18:20,1,6,1,0,192
2023/2/14 18:30,1,6,1,0,202
2023/2/14 18:40,1,6,1,0,262
2023/2/14 18:50,1,6,1,0,238
2023/2/14 19:00,1,5,1,0,180
2023/2/14 19:10,1,5,1,0,175
2023/2/14 19:20,1,5,1,0,141
2023/2/14 19:30,1,5,1,0,162
2023/2/14 19:40,1,5,1,0,158
2023/2/14 19:50,1,5,1,0,147
2023/2/14 20:00,1,5,1,0,150
2023/2/14 20:10,1,5,1,0,138
2023/2/14 20:20,1,5,1,0,139
2023/2/14 20:30,1,5,1,0,180
2023/2/14 20:40,1,5,1,0,261
2023/2/14 20:50,1,5,1,0,291
2023/2/14 21:00,1,4,1,0,192
2023/2/14 21:10,1,4,1,0,189
2023/2/14 21:20,1,4,1,0,125
2023/2/14 21:30,1,4,1,0,88
2023/2/14 21:40,1,4,1,0,101
2023/2/14 21:50,1,4,1,0,99
2023/2/14 22:00,1,4,1,0,101
2023/2/14 22:10,1,4,1,0,92
2023/2/14 22:20,1,4,1,0,59
2023/2/14 22:30,1,3,1,0,45
2023/2/14 22:40,1,3,1,0,32
2023/2/14 22:50,1,3,1,0,20
2023/2/14 23:00,1,3,1,0,20
2023/2/14 23:10,1,3,1,0,21
2023/2/14 23:20,1,3,1,0,18
2023/2/14 23:30,1,3,1,0,12
2023/2/14 23:40,1,3,1,0,11
2023/2/14 23:50,1,3,1,0,4
2023/2/15 0:00,1,3,1,0,6
2023/2/15 0:10,1,2,1,0,4
2023/2/15 0:20,1,2,1,0,5
2023/2/15 0:30,1,2,1,0,2
2023/2/15 0:40,1,2,1,0,2
2023/2/15 0:50,1,2,1,0,2
2023/2/15 1:00,1,2,1,0,1
2023/2/15 1:10,1,2,1,0,2
2023/2/15 1:20,1,2,1,0,2
2023/2/15 1:30,1,2,1,0,2
2023/2/15 1:40,1,2,1,0,3
2023/2/15 1:50,1,2,1,0,3
2023/2/15 2:00,1,2,1,0,2
2023/2/15 2:10,1,2,1,0,4
2023/2/15 2:20,1,1,1,0,2
2023/2/15 2:30,1,1,1,0,2
2023/2/15 2:40,1,1,1,0,4
2023/2/15 2:50,1,1,1,0,3
2023/2/15 3:00,1,1,1,0,4
2023/2/15 3:10,1,1,1,0,1
2023/2/15 3:20,1,1,1,0,0
2023/2/15 3:30,1,1,1,0,2
2023/2/15 3:40,1,1,1,0,3
2023/2/15 3:50,1,1,1,0,2
2023/2/15 4:00,1,1,1,0,4
2023/2/15 4:10,1,1,1,0,0
2023/2/15 4:20,1,1,1,0,1
2023/2/15 4:30,1,1,1,0,4
2023/2/15 4:40,1,1,1,0,1
2023/2/15 4:50,1,1,1,0,1
2023/2/15 5:00,1,1,1,0,3
2023/2/15 5:10,1,1,1,0,3
2023/2/15 5:20,1,1,1,0,3
2023/2/15 5:30,1,1,1,0,4
2023/2/15 5:40,1,1,1,0,3
2023/2/15 5:50,1,2,1,0,7
2023/2/15 6:00,1,2,1,0,4
2023/2/15 6:10,1,2,1,0,6
2023/2/15 6:20,1,3,1,0,8
2023/2/15 6:30,1,3,1,0,9
2023/2/15 6:40,1,3,1,0,10
2023/2/15 6:50,1,3,1,0,34
2023/2/15 7:00,1,3,1,0,67
2023/2/15 7:10,1,3,1,0,103
2023/2/15 7:20,1,3,1,0,101
2023/2/15 7:30,1,3,1,0,344
2023/2/15 7:40,1,3,1,0,616
2023/2/15 7:50,1,3,1,0,569
2023/2/15 8:00,1,4,1,0,283
2023/2/15 8:10,1,4,1,0,150
2023/2/15 8:20,1,4,1,0,94
2023/2/15 8:30,1,4,1,0,101
2023/2/15 8:40,1,4,1,0,104
2023/2/15 8:50,1,4,1,0,96
2023/2/15 9:00,1,5,1,0,92
2023/2/15 9:10,1,5,1,0,103
2023/2/15 9:20,1,5,1,0,160
2023/2/15 9:30,1,5,1,0,257
2023/2/15 9:40,1,5,1,0,386
2023/2/15 9:50,1,6,1,0,369
2023/2/15 10:00,1,6,1,0,288
2023/2/15 10:10,1,6,1,0,184
2023/2/15 10:20,1,6,1,0,161
2023/2/15 10:30,1,6,1,0,123
2023/2/15 10:40,1,6,1,0,105
2023/2/15 10:50,1,7,1,0,104
2023/2/15 11:00,1,7,1,0,113
2023/2/15 11:10,1,7,1,0,96
2023/2/15 11:20,1,7,1,0,112
2023/2/15 11:30,1,7,1,0,123
2023/2/15 11:40,1,7,1,0,310
2023/2/15 11:50,1,7,1,0,338
2023/2/15 12:00,1,7,1,0,343
2023/2/15 12:10,1,8,1,0,222
2023/2/15 12:20,1,8,1,0,160
2023/2/15 12:30,1,8,1,0,124
2023/2/15 12:40,1,8,1,0,94
2023/2/15 12:50,1,8,1,0,70
2023/2/15 13:00,1,8,1,0,45
2023/2/15 13:10,1,9,1,0,33
2023/2/15 13:20,1,9,1,0,31
2023/2/15 13:30,1,9,1,0,32
2023/2/15 13:40,1,9,1,0,53
2023/2/15 13:50,1,9,1,0,54
2023/2/15 14:00,1,9,1,0,50
2023/2/15 14:10,1,9,1,0,45
2023/2/15 14:20,1,9,1,0,38
2023/2/15 14:30,1,9,1,0,41
2023/2/15 14:40,1,9,1,0,37
2023/2/15 14:50,1,9,1,0,34
2023/2/15 15:00,1,9,1,0,35
2023/2/15 15:10,1,10,1,0,45
2023/2/15 15:20,1,10,1,0,45
2023/2/15 15:30,1,10,1,0,48
2023/2/15 15:40,1,10,1,0,52
2023/2/15 15:50,1,10,1,0,51
2023/2/15 16:00,1,10,1,0,47
2023/2/15 16:10,1,11,1,0,48
2023/2/15 16:20,1,11,1,0,50
2023/2/15 16:30,1,11,1,0,51
2023/2/15 16:40,1,11,1,0,52
2023/2/15 16:50,1,11,1,0,63
2023/2/15 17:00,1,11,1,0,62
2023/2/15 17:10,1,11,1,0,65
2023/2/15 17:20,1,12,1,0,73
2023/2/15 17:30,1,12,1,0,76
2023/2/15 17:40,1,12,1,0,68
2023/2/15 17:50,1,12,1,0,90
2023/2/15 18:00,1,12,1,0,98
2023/2/15 18:10,1,12,1,0,88
2023/2/15 18:20,1,12,1,0,85
2023/2/15 18:30,1,12,1,0,80
2023/2/15 18:40,1,12,1,0,83
2023/2/15 18:50,1,12,1,0,87
2023/2/15 19:00,1,11,1,0,64
2023/2/15 19:10,1,11,1,0,63
2023/2/15 19:20,1,11,1,0,51
2023/2/15 19:30,1,11,1,0,49
2023/2/15 19:40,1,11,1,0,56
2023/2/15 19:50,1,11,1,0,48
2023/2/15 20:00,1,10,1,0,55
2023/2/15 20:10,1,10,1,0,45
2023/2/15 20:20,1,10,1,0,49
2023/2/15 20:30,1,10,1,0,58
2023/2/15 20:40,1,10,1,0,54
2023/2/15 20:50,1,10,1,0,55
2023/2/15 21:00,1,10,1,0,53
2023/2/15 21:10,1,9,1,0,53
2023/2/15 21:20,1,9,1,0,45
2023/2/15 21:30,1,9,1,0,39
2023/2/15 21:40,1,9,1,0,59
2023/2/15 21:50,1,9,1,0,61
2023/2/15 22:00,1,9,1,0,49
2023/2/15 22:10,1,9,1,0,45
2023/2/15 22:20,1,9,1,0,37
2023/2/15 22:30,1,8,1,0,23
2023/2/15 22:40,1,8,1,0,19
2023/2/15 22:50,1,8,1,0,13
2023/2/15 23:00,1,8,1,0,9
2023/2/15 23:10,1,7,1,0,8
2023/2/15 23:20,1,7,1,0,3
2023/2/15 23:30,1,7,1,0,2
2023/2/15 23:40,1,7,1,0,4
2023/2/15 23:50,1,7,1,0,3
2023/2/16 0:00,1,7,1,0,6
2023/2/16 0:10,1,7,1,0,3
2023/2/16 0:20,1,7,1,0,5
2023/2/16 0:30,1,7,1,0,2
2023/2/16 0:40,1,7,1,0,4
2023/2/16 0:50,1,6,1,0,0
2023/2/16 1:00,1,6,1,0,0
2023/2/16 1:10,1,6,1,0,4
2023/2/16 1:20,1,6,1,0,4
2023/2/16 1:30,1,6,1,0,0
2023/2/16 1:40,1,6,1,0,1
2023/2/16 1:50,1,6,1,0,1
2023/2/16 2:00,1,6,1,0,3
2023/2/16 2:10,1,5,1,0,0
2023/2/16 2:20,1,5,1,0,1
2023/2/16 2:30,1,5,1,0,3
2023/2/16 2:40,1,5,1,0,4
2023/2/16 2:50,1,5,1,0,2
2023/2/16 3:00,1,4,1,0,1
2023/2/16 3:10,1,4,1,0,2
2023/2/16 3:20,1,4,1,0,2
2023/2/16 3:30,1,4,1,0,3
2023/2/16 3:40,1,4,1,0,2
2023/2/16 3:50,1,4,1,0,4
2023/2/16 4:00,1,4,1,0,3
2023/2/16 4:10,1,4,1,0,1
2023/2/16 4:20,1,4,1,0,3
2023/2/16 4:30,1,4,1,0,2
2023/2/16 4:40,1,4,1,0,2
2023/2/16 4:50,1,4,1,0,0
2023/2/16 5:00,1,4,1,0,3
2023/2/16 5:10,1,4,1,0,2
2023/2/16 5:20,1,4,1,0,3
2023/2/16 5:30,1,4,1,0,1
2023/2/16 5:40,1,4,1,0,2
2023/2/16 5:50,1,4,1,0,4
2023/2/16 6:00,1,4,1,0,6
2023/2/16 6:10,1,4,1,0,4
2023/2/16 6:20,1,4,1,0,6
2023/2/16 6:30,1,4,1,0,6
2023/2/16 6:40,1,4,1,0,11
2023/2/16 6:50,1,4,1,0,44
2023/2/16 7:00,1,5,1,0,61
2023/2/16 7:10,1,5,1,0,95
2023/2/16 7:20,1,5,1,0,124
2023/2/16 7:30,1,5,1,0,292
2023/2/16 7:40,1,5,1,0,558
2023/2/16 7:50,1,5,1,0,594
2023/2/16 8:00,1,5,1,0,307
2023/2/16 8:10,1,5,1,0,156
2023/2/16 8:20,1,5,1,0,102
2023/2/16 8:30,1,5,1,0,93
2023/2/16 8:40,1,5,1,0,84
2023/2/16 8:50,1,5,1,0,82
2023/2/16 9:00,1,6,1,0,88
2023/2/16 9:10,1,6,1,0,94
2023/2/16 9:20,1,6,1,0,176
2023/2/16 9:30,1,6,1,0,254
2023/2/16 9:40,1,6,1,0,366
2023/2/16 9:50,1,6,1,0,387
2023/2/16 10:00,1,6,1,0,291
2023/2/16 10:10,1,6,1,0,181
2023/2/16 10:20,1,6,1,0,147
2023/2/16 10:30,1,6,1,0,115
2023/2/16 10:40,1,6,1,0,99
2023/2/16 10:50,1,6,1,0,111
2023/2/16 11:00,1,6,1,0,108
2023/2/16 11:10,1,7,1,0,98
2023/2/16 11:20,1,7,1,0,103
2023/2/16 11:30,1,7,1,0,137
2023/2/16 11:40,1,7,1,0,289
2023/2/16 11:50,1,7,1,0,333
2023/2/16 12:00,1,7,1,0,311
2023/2/16 12:10,1,7,1,0,259
2023/2/16 12:20,1,7,1,0,191
2023/2/16 12:30,1,7,1,0,144
2023/2/16 12:40,1,7,1,0,124
2023/2/16 12:50,1,7,1,0,123
2023/2/16 13:00,1,7,1,0,85
2023/2/16 13:10,1,7,1,0,89
2023/2/16 13:20,1,7,1,0,120
2023/2/16 13:30,1,7,1,0,198
2023/2/16 13:40,1,7,1,0,304
2023/2/16 13:50,1,8,1,0,304
2023/2/16 14:00,1,8,1,0,158
2023/2/16 14:10,1,8,1,0,152
2023/2/16 14:20,1,8,1,0,150
2023/2/16 14:30,1,8,1,0,142
2023/2/16 14:40,1,8,1,0,117
2023/2/16 14:50,1,8,1,0,108
2023/2/16 15:00,1,8,1,0,112
2023/2/16 15:10,1,8,1,0,107
2023/2/16 15:20,1,8,1,0,117
2023/2/16 15:30,1,8,1,0,146
2023/2/16 15:40,1,8,1,0,338
2023/2/16 15:50,1,8,1,0,346
2023/2/16 16:00,1,9,1,0,241
2023/2/16 16:10,1,9,1,0,213
2023/2/16 16:20,1,9,1,0,175
2023/2/16 16:30,1,9,1,0,142
2023/2/16 16:40,1,9,1,0,131
2023/2/16 16:50,1,9,1,0,142
2023/2/16 17:00,1,9,1,0,127
2023/2/16 17:10,1,9,1,0,127
2023/2/16 17:20,1,9,1,0,136
2023/2/16 17:30,1,9,1,0,149
2023/2/16 17:40,1,9,1,0,312
2023/2/16 17:50,1,9,1,0,363
2023/2/16 18:00,1,9,1,0,299
2023/2/16 18:10,1,9,1,0,210
2023/2/16 18:20,1,9,1,0,208
2023/2/16 18:30,1,9,1,0,202
2023/2/16 18:40,1,10,1,0,237
2023/2/16 18:50,1,10,1,0,237
2023/2/16 19:00,1,10,1,0,196
2023/2/16 19:10,1,10,1,0,187
2023/2/16 19:20,1,10,1,0,156
2023/2/16 19:30,1,10,1,0,148
2023/2/16 19:40,1,10,1,0,149
2023/2/16 19:50,1,10,1,0,143
2023/2/16 20:00,1,10,1,0,154
2023/2/16 20:10,1,10,1,0,144
2023/2/16 20:20,1,10,1,0,130
2023/2/16 20:30,1,10,1,0,149
2023/2/16 20:40,1,10,1,0,265
2023/2/16 20:50,1,10,1,0,278
2023/2/16 21:00,1,10,1,0,193
2023/2/16 21:10,1,11,1,0,185
2023/2/16 21:20,1,11,1,0,131
2023/2/16 21:30,1,11,1,0,91
2023/2/16 21:40,1,11,1,0,100
2023/2/16 21:50,1,11,1,0,94
2023/2/16 22:00,1,11,1,0,92
2023/2/16 22:10,1,11,1,0,100
2023/2/16 22:20,1,11,1,0,61
2023/2/16 22:30,1,11,1,0,47
2023/2/16 22:40,1,11,1,0,34
2023/2/16 22:50,1,11,1,0,20
2023/2/16 23:00,1,11,1,0,20
2023/2/16 23:10,1,11,1,0,19
2023/2/16 23:20,1,11,1,0,18
2023/2/16 23:30,1,11,1,0,11
2023/2/16 23:40,1,11,1,0,12
2023/2/16 23:50,1,11,1,0,7
2023/2/17 0:00,1,11,1,0,5
2023/2/17 0:10,1,11,1,0,4
2023/2/17 0:20,1,11,1,0,7
2023/2/17 0:30,1,11,1,0,3
2023/2/17 0:40,1,11,1,0,3
2023/2/17 0:50,1,11,1,0,2
2023/2/17 1:00,1,11,1,0,2
2023/2/17 1:10,1,11,1,0,1
2023/2/17 1:20,1,11,1,0,1
2023/2/17 1:30,1,11,1,0,2
2023/2/17 1:40,1,11,1,0,4
2023/2/17 1:50,1,11,1,0,2
2023/2/17 2:00,1,11,1,0,1
2023/2/17 2:10,1,10,1,0,3
2023/2/17 2:20,1,10,1,0,2
2023/2/17 2:30,1,10,1,0,2
2023/2/17 2:40,1,10,1,0,1
2023/2/17 2:50,1,10,1,0,1
2023/2/17 3:00,1,10,1,0,0
2023/2/17 3:10,1,10,1,0,1
2023/2/17 3:20,1,10,1,0,3
2023/2/17 3:30,1,10,1,0,1
2023/2/17 3:40,1,10,1,0,1
2023/2/17 3:50,1,10,1,0,0
2023/2/17 4:00,1,10,1,0,2
2023/2/17 4:10,1,10,1,0,3
2023/2/17 4:20,1,10,1,0,2
2023/2/17 4:30,1,10,1,0,2
2023/2/17 4:40,1,10,1,0,1
2023/2/17 4:50,1,10,1,0,2
2023/2/17 5:00,1,10,1,0,1
2023/2/17 5:10,1,10,1,0,2
2023/2/17 5:20,1,10,1,0,2
2023/2/17 5:30,1,10,1,0,3
2023/2/17 5:40,1,10,1,0,3
2023/2/17 5:50,1,10,1,0,3
2023/2/17 6:00,1,10,1,0,8
2023/2/17 6:10,1,10,1,0,6
2023/2/17 6:20,1,10,1,0,7
2023/2/17 6:30,1,10,1,0,8
2023/2/17 6:40,1,10,1,0,13
2023/2/17 6:50,1,10,1,0,37
2023/2/17 7:00,1,10,1,0,63
2023/2/17 7:10,1,10,1,0,91
2023/2/17 7:20,1,10,1,0,111
2023/2/17 7:30,1,10,1,0,334
2023/2/17 7:40,1,10,1,0,526
2023/2/17 7:50,1,10,1,0,630
2023/2/17 8:00,1,10,1,0,322
2023/2/17 8:10,1,10,1,0,166
2023/2/17 8:20,1,10,1,0,97
2023/2/17 8:30,1,10,1,0,94
2023/2/17 8:40,1,10,1,0,88
2023/2/17 8:50,1,10,1,0,92
2023/2/17 9:00,1,10,1,0,89
2023/2/17 9:10,1,10,1,0,108
2023/2/17 9:20,1,10,1,0,175
2023/2/17 9:30,1,10,1,0,255
2023/2/17 9:40,1,10,1,0,380
2023/2/17 9:50,1,11,1,0,403
2023/2/17 10:00,1,11,1,0,287
2023/2/17 10:10,1,11,1,0,184
2023/2/17 10:20,1,11,1,0,138
2023/2/17 10:30,1,11,1,0,102
2023/2/17 10:40,1,11,1,0,114
2023/2/17 10:50,1,11,1,0,112
2023/2/17 11:00,1,11,1,0,113
2023/2/17 11:10,1,11,1,0,107
2023/2/17 11:20,1,11,1,0,110
2023/2/17 11:30,1,11,1,0,127
2023/2/17 11:40,1,11,1,0,277
2023/2/17 11:50,1,11,1,0,361
2023/2/17 12:00,1,11,1,0,345
2023/2/17 12:10,1,11,1,0,246
2023/2/17 12:20,1,11,1,0,177
2023/2/17 12:30,1,11,1,0,134
2023/2/17 12:40,1,11,1,0,121
2023/2/17 12:50,1,11,1,0,121
2023/2/17 13:00,1,11,1,0,97
2023/2/17 13:10,1,11,1,0,97
2023/2/17 13:20,1,11,1,0,116
2023/2/17 13:30,1,11,1,0,219
2023/2/17 13:40,1,11,1,0,259
2023/2/17 13:50,1,11,1,0,288
2023/2/17 14:00,1,11,1,0,154
2023/2/17 14:10,1,11,1,0,136
2023/2/17 14:20,1,11,1,0,142
2023/2/17 14:30,1,11,1,0,126
2023/2/17 14:40,1,11,1,0,130
2023/2/17 14:50,1,11,1,0,111
2023/2/17 15:00,1,11,1,0,120
2023/2/17 15:10,1,11,1,0,111
2023/2/17 15:20,1,11,1,0,127
2023/2/17 15:30,1,11,1,0,165
2023/2/17 15:40,1,11,1,0,335
2023/2/17 15:50,1,11,1,0,399
2023/2/17 16:00,1,11,1,0,263
2023/2/17 16:10,1,11,1,0,204
2023/2/17 16:20,1,11,1,0,155
2023/2/17 16:30,1,11,1,0,132
2023/2/17 16:40,1,11,1,0,118
2023/2/17 16:50,1,11,1,0,136
2023/2/17 17:00,1,11,1,0,117
2023/2/17 17:10,1,11,1,0,128
2023/2/17 17:20,1,11,1,0,139
2023/2/17 17:30,1,11,1,0,148
2023/2/17 17:40,1,11,1,0,347
2023/2/17 17:50,1,11,1,0,358
2023/2/17 18:00,1,11,1,0,289
2023/2/17 18:10,1,11,1,0,216
2023/2/17 18:20,1,11,1,0,178
2023/2/17 18:30,1,11,1,0,191
2023/2/17 18:40,1,10,1,0,232
2023/2/17 18:50,1,10,1,0,246
2023/2/17 19:00,1,10,1,0,194
2023/2/17 19:10,1,10,1,0,183
2023/2/17 19:20,1,10,1,0,163
2023/2/17 19:30,1,10,1,0,150
2023/2/17 19:40,1,10,1,0,132
2023/2/17 19:50,1,10,1,0,140
2023/2/17 20:00,1,10,1,0,146
2023/2/17 20:10,1,10,1,0,138
2023/2/17 20:20,1,10,1,0,144
2023/2/17 20:30,1,10,1,0,159
2023/2/17 20:40,1,10,1,0,247
2023/2/17 20:50,1,10,1,0,284
2023/2/17 21:00,1,10,1,0,214
2023/2/17 21:10,1,10,1,0,186
2023/2/17 21:20,1,10,1,0,142
2023/2/17 21:30,1,10,1,0,99
2023/2/17 21:40,1,10,1,0,96
2023/2/17 21:50,1,10,1,0,102
2023/2/17 22:00,1,10,1,0,111
2023/2/17 22:10,1,10,1,0,81
2023/2/17 22:20,1,10,1,0,65
2023/2/17 22:30,1,10,1,0,52
2023/2/17 22:40,1,10,1,0,31
2023/2/17 22:50,1,10,1,0,26
2023/2/17 23:00,1,10,1,0,19
2023/2/17 23:10,1,10,1,0,17
2023/2/17 23:20,1,10,1,0,13
2023/2/17 23:30,1,9,1,0,13
2023/2/17 23:40,1,9,1,0,10
2023/2/17 23:50,1,9,1,0,6
2023/2/18 0:00,1,9,0,0,4
2023/2/18 0:10,1,9,0,0,3
2023/2/18 0:20,1,9,0,0,1
2023/2/18 0:30,1,9,0,0,1
2023/2/18 0:40,1,9,0,0,2
2023/2/18 0:50,1,9,0,0,2
2023/2/18 1:00,1,9,0,0,3
2023/2/18 1:10,1,9,0,0,1
2023/2/18 1:20,1,9,0,0,3
2023/2/18 1:30,1,9,0,0,2
2023/2/18 1:40,1,9,0,0,0
2023/2/18 1:50,1,9,0,0,2
2023/2/18 2:00,1,9,0,0,1
2023/2/18 2:10,1,9,0,0,0
2023/2/18 2:20,1,9,0,0,0
2023/2/18 2:30,1,9,0,0,1
2023/2/18 2:40,1,9,0,0,1
2023/2/18 2:50,1,9,0,0,1
2023/2/18 3:00,1,9,0,0,2
2023/2/18 3:10,1,9,0,0,4
2023/2/18 3:20,1,9,0,0,2
2023/2/18 3:30,1,9,0,0,2
2023/2/18 3:40,1,9,0,0,2
2023/2/18 3:50,1,9,0,0,1
2023/2/18 4:00,1,9,0,0,3
2023/2/18 4:10,1,9,0,0,2
2023/2/18 4:20,1,9,0,0,4
2023/2/18 4:30,1,9,0,0,3
2023/2/18 4:40,1,10,0,0,2
2023/2/18 4:50,1,10,0,0,4
2023/2/18 5:00,1,10,0,0,3
2023/2/18 5:10,1,10,0,0,0
2023/2/18 5:20,1,10,0,0,4
2023/2/18 5:30,1,10,0,0,2
2023/2/18 5:40,1,10,0,0,3
2023/2/18 5:50,1,11,0,0,4
2023/2/18 6:00,1,11,0,0,7
2023/2/18 6:10,1,11,0,0,6
2023/2/18 6:20,1,11,0,0,6
2023/2/18 6:30,1,11,0,0,11
2023/2/18 6:40,1,11,0,0,14
2023/2/18 6:50,1,11,0,0,14
2023/2/18 7:00,1,11,0,0,15
2023/2/18 7:10,1,12,0,0,22
2023/2/18 7:20,1,12,0,0,46
2023/2/18 7:30,1,12,0,0,59
2023/2/18 7:40,1,12,0,0,56
2023/2/18 7:50,1,12,0,0,64
2023/2/18 8:00,1,13,0,0,44
2023/2/18 8:10,1,13,0,0,38
2023/2/18 8:20,1,13,0,0,33
2023/2/18 8:30,1,13,0,0,35
2023/2/18 8:40,1,13,0,0,29
2023/2/18 8:50,1,14,0,0,37
2023/2/18 9:00,1,14,0,0,31
2023/2/18 9:10,1,14,0,0,33
2023/2/18 9:20,1,14,0,0,38
2023/2/18 9:30,1,14,0,0,50
2023/2/18 9:40,1,14,0,0,56
2023/2/18 9:50,1,14,0,0,46
2023/2/18 10:00,1,14,0,0,52
2023/2/18 10:10,1,14,0,0,32
2023/2/18 10:20,1,14,0,0,31
2023/2/18 10:30,1,14,0,0,35
2023/2/18 10:40,1,15,0,0,34
2023/2/18 10:50,1,15,0,0,34
2023/2/18 11:00,1,15,0,0,34
2023/2/18 11:10,1,15,0,0,35
2023/2/18 11:20,1,15,0,0,34
2023/2/18 11:30,1,15,0,0,37
2023/2/18 11:40,1,15,0,0,35
2023/2/18 11:50,1,15,0,0,42
2023/2/18 12:00,1,15,0,0,46
2023/2/18 12:10,1,15,0,0,38
2023/2/18 12:20,1,16,0,0,37
2023/2/18 12:30,1,16,0,0,39
2023/2/18 12:40,1,16,0,0,48
2023/2/18 12:50,1,16,0,0,32
2023/2/18 13:00,1,16,0,0,31
2023/2/18 13:10,1,16,0,0,29
2023/2/18 13:20,1,16,0,0,29
2023/2/18 13:30,1,16,0,0,32
2023/2/18 13:40,1,16,0,0,42
2023/2/18 13:50,1,16,0,0,45
2023/2/18 14:00,1,16,0,0,37
